Date,Wert
2019-01-01 00:00:00,3.232000000134576
2019-01-01 03:00:00,3.199999999778811
2019-01-01 04:00:00,3.232000000134576
2019-01-01 05:00:00,3.2639999999082647
2019-01-01 06:00:00,3.29600000026403
2019-01-01 08:00:00,3.3280000000377186
2019-01-01 09:00:00,4.255999999877531
2019-01-01 10:00:00,4.255999999877531
2019-01-01 11:00:00,4.255999999877531
2019-01-01 12:00:00,4.192000000039116
2019-01-01 13:00:00,4.287999999942258
2019-01-01 16:00:00,4.239999999990687
2019-01-01 18:00:00,4.239999999990687
2019-01-01 19:00:00,4.239999999990687
2019-01-01 20:00:00,4.192000000039116
2019-01-01 21:00:00,4.095999999844935
2019-01-01 22:00:00,3.232000000134576
2019-01-01 23:00:00,3.1680000000051223
2019-02-01 01:00:00,3.15199999982724
2019-02-01 02:00:00,3.1680000000051223
2019-02-01 03:00:00,3.216000000247732
2019-02-01 05:00:00,3.216000000247732
2019-02-01 06:00:00,3.216000000247732
2019-02-01 07:00:00,4.447999999974854
2019-02-01 08:00:00,4.496000000217464
2019-02-01 09:00:00,4.496000000217464
2019-02-01 10:00:00,4.543999999877997
2019-02-01 11:00:00,4.783999999926891
2019-02-01 12:00:00,5.199999999895226
2019-02-01 17:00:00,5.199999999895226
2019-02-01 18:00:00,5.199999999895226
2019-02-01 19:00:00,5.071999999927357
2019-02-01 20:00:00,4.671999999845866
2019-02-01 21:00:00,4.65600000025006
2019-02-01 22:00:00,3.951999999990221
2019-02-01 23:00:00,3.9359999998123385
2019-03-01 00:00:00,3.9359999998123385
2019-03-01 01:00:00,3.9359999998123385
2019-03-01 02:00:00,3.920000000216533
2019-03-01 03:00:00,3.920000000216533
2019-03-01 04:00:00,3.9359999998123385
2019-03-01 05:00:00,3.936000000103377
2019-03-01 06:00:00,3.951999999990221
2019-03-01 07:00:00,4.815999999991618
2019-03-01 09:00:00,6.175999999977648
2019-03-01 10:00:00,6.175999999977648
2019-03-01 11:00:00,6.128000000026077
2019-03-01 12:00:00,6.01600000023609
2019-03-01 13:00:00,6.01600000023609
2019-03-01 14:00:00,5.935999999928754
2019-03-01 15:00:00,5.935999999928754
2019-03-01 17:00:00,5.903999999864027
2019-03-01 18:00:00,5.872000000090338
2019-03-01 19:00:00,5.8719999997993
2019-03-01 20:00:00,4.768000000040047
2019-03-01 21:00:00,4.672000000136904
2019-03-01 22:00:00,3.919999999925494
2019-04-01 00:00:00,3.919999999925494
2019-04-01 01:00:00,3.951999999990221
2019-04-01 02:00:00,3.951999999990221
2019-04-01 03:00:00,3.951999999990221
2019-04-01 05:00:00,3.9679999998770654
2019-04-01 07:00:00,4.000000000232831
2019-04-01 09:00:00,5.743999999831431
2019-04-01 11:00:00,5.744000000122469
2019-04-01 12:00:00,5.8079999999608845
2019-04-01 14:00:00,5.744000000122469
2019-04-01 15:00:00,5.711999999766704
2019-04-01 16:00:00,5.48800000018673
2019-04-01 18:00:00,5.455999999830965
2019-04-01 19:00:00,5.359999999927823
2019-04-01 21:00:00,4.672000000136904
2019-04-01 22:00:00,3.871999999973923
2019-04-01 23:00:00,3.871999999973923
2019-05-01 00:00:00,3.919999999925494
2019-05-01 03:00:00,3.936000000103377
2019-05-01 06:00:00,4.016000000119675
2019-05-01 07:00:00,4.20799999992596
2019-05-01 08:00:00,5.023999999975786
2019-05-01 09:00:00,5.08800000010524
2019-05-01 10:00:00,5.023999999975786
2019-05-01 11:00:00,4.959999999846332
2019-05-01 12:00:00,4.959999999846332
2019-05-01 13:00:00,4.96000000013737
2019-05-01 14:00:00,4.976000000024214
2019-05-01 15:00:00,4.991999999911059
2019-05-01 16:00:00,4.991999999911059
2019-05-01 17:00:00,5.008000000088941
2019-05-01 18:00:00,5.008000000088941
2019-05-01 20:00:00,4.96000000013737
2019-05-01 21:00:00,4.800000000104774
2019-05-01 23:00:00,3.936000000103377
2019-06-01 01:00:00,3.936000000103377
2019-06-01 02:00:00,3.936000000103377
2019-06-01 03:00:00,3.9679999998770654
2019-06-01 04:00:00,3.936000000103377
2019-06-01 05:00:00,3.999999999941792
2019-06-01 07:00:00,4.016000000119675
2019-06-01 08:00:00,5.072000000218395
2019-06-01 09:00:00,5.087999999814201
2019-06-01 10:00:00,5.087999999814201
2019-06-01 11:00:00,5.08800000010524
2019-06-01 12:00:00,5.087999999814201
2019-06-01 13:00:00,5.072000000218395
2019-06-01 14:00:00,5.072000000218395
2019-06-01 15:00:00,5.087999999814201
2019-06-01 16:00:00,5.087999999814201
2019-06-01 17:00:00,5.023999999975786
2019-06-01 18:00:00,4.992000000202097
2019-06-01 23:00:00,4.991999999911059
2019-07-01 00:00:00,3.984000000054948
2019-07-01 01:00:00,3.9839999997639097
2019-07-01 02:00:00,3.936000000103377
2019-07-01 05:00:00,3.936000000103377
2019-07-01 06:00:00,4.048000000184402
2019-07-01 07:00:00,5.391999999992549
2019-07-01 09:00:00,26.463999999978117
2019-07-01 10:00:00,42.99200000008568
2019-07-01 12:00:00,43.536000000021886
2019-07-01 13:00:00,43.536000000021886
2019-07-01 14:00:00,43.42399999994086
2019-07-01 15:00:00,43.42399999994086
2019-07-01 16:00:00,43.42399999994086
2019-07-01 19:00:00,8.64000000001397
2019-07-01 22:00:00,5.712000000057742
2019-08-01 02:00:00,5.712000000057742
2019-08-01 05:00:00,5.599999999976717
2019-08-01 07:00:00,5.599999999976717
2019-08-01 08:00:00,32.304000000003725
2019-08-01 11:00:00,36.864000000059605
2019-08-01 12:00:00,45.151999999943655
2019-08-01 14:00:00,45.69599999987986
2019-08-01 15:00:00,45.151999999943655
2019-08-01 16:00:00,45.0720000002184
2019-08-01 17:00:00,42.92799999995623
2019-08-01 21:00:00,6.383999999961816
2019-08-01 23:00:00,6.191999999864493
2019-09-01 01:00:00,6.191999999864493
2019-09-01 04:00:00,6.191999999864493
2019-09-01 06:00:00,6.351999999897089
2019-09-01 08:00:00,8.28799999988405
2019-09-01 09:00:00,35.92000000004191
2019-09-01 10:00:00,43.80799999984447
2019-09-01 11:00:00,44.78399999992689
2019-09-01 12:00:00,44.40000000002328
2019-09-01 13:00:00,44.40000000002328
2019-09-01 14:00:00,44.20799999992596
2019-09-01 15:00:00,43.88799999986077
2019-09-01 16:00:00,43.88799999986077
2019-09-01 17:00:00,43.02400000015041
2019-09-01 18:00:00,7.471999999834225
2019-09-01 20:00:00,6.847999999881722
2019-10-01 01:00:00,6.847999999881722
2019-10-01 06:00:00,6.687999999849126
2019-10-01 07:00:00,6.687999999849126
2019-10-01 08:00:00,29.008000000030734
2019-10-01 10:00:00,36.336000000010245
2019-10-01 11:00:00,42.4319999999716
2019-10-01 12:00:00,48.57599999988452
2019-10-01 14:00:00,48.57599999988452
2019-10-01 15:00:00,48.76799999998184
2019-10-01 16:00:00,45.199999999895226
2019-10-01 17:00:00,45.199999999895226
2019-10-01 21:00:00,5.295999999798369
2019-11-01 01:00:00,5.280000000202563
2019-11-01 05:00:00,5.295999999798369
2019-11-01 07:00:00,5.360000000218861
2019-11-01 08:00:00,19.567999999853782
