Date,Wert
2019-01-01 02:00:00,0.5810000000055879
2019-01-01 04:00:00,0.5709999999962747
2019-01-01 05:00:00,0.5810000000055879
2019-01-01 08:00:00,0.5709999999962747
2019-01-01 09:00:00,0.588000000017928
2019-01-01 10:00:00,0.5689999999885913
2019-01-01 11:00:00,0.592000000004191
2019-01-01 12:00:00,0.7459999999846332
2019-01-01 14:00:00,0.753999999986263
2019-01-01 15:00:00,0.7459999999846332
2019-01-01 16:00:00,0.753999999986263
2019-01-01 17:00:00,0.7440000000060536
2019-01-01 18:00:00,0.7589999999909196
2019-01-01 20:00:00,0.7589999999909196
2019-01-01 21:00:00,0.7589999999909196
2019-01-01 23:00:00,0.739000000001397
2019-02-01 00:00:00,0.6079999999783468
2019-02-01 02:00:00,0.6070000000181608
2019-02-01 03:00:00,0.6070000000181608
2019-02-01 06:00:00,0.6070000000181608
2019-02-01 07:00:00,0.6089999999967404
2019-02-01 08:00:00,3.1630000000004657
2019-02-01 09:00:00,3.2440000000060536
2019-02-01 10:00:00,4.211999999999534
2019-02-01 11:00:00,4.211999999999534
2019-02-01 12:00:00,5.230999999999767
2019-02-01 13:00:00,5.230999999999767
2019-02-01 14:00:00,3.4130000000004657
2019-02-01 15:00:00,3.4130000000004657
2019-02-01 16:00:00,3.521000000007916
2019-02-01 17:00:00,3.521000000007916
2019-02-01 18:00:00,3.304999999993015
2019-02-01 19:00:00,2.1669999999867287
2019-02-01 20:00:00,2.051000000006752
2019-02-01 21:00:00,1.5100000000093132
2019-03-01 01:00:00,0.7599999999802094
2019-03-01 02:00:00,0.6240000000107102
2019-03-01 04:00:00,0.5709999999962747
2019-03-01 05:00:00,0.5709999999962747
2019-03-01 07:00:00,0.6449999999895226
2019-03-01 08:00:00,3.103999999992084
2019-03-01 09:00:00,3.913999999989756
2019-03-01 10:00:00,4.637000000016997
2019-03-01 11:00:00,4.637000000016997
2019-03-01 12:00:00,6.085000000020955
2019-03-01 13:00:00,6.085000000020955
2019-03-01 14:00:00,4.290999999997439
2019-03-01 15:00:00,3.1790000000037253
2019-03-01 16:00:00,3.1790000000037253
2019-03-01 17:00:00,2.8390000000072177
2019-03-01 18:00:00,2.8390000000072177
2019-03-01 19:00:00,2.591000000014901
2019-03-01 20:00:00,2.353000000002794
2019-03-01 21:00:00,2.353000000002794
2019-03-01 22:00:00,0.6569999999774154
2019-04-01 00:00:00,0.6569999999774154
2019-04-01 01:00:00,0.5899999999965075
2019-04-01 03:00:00,0.5850000000209548
2019-04-01 07:00:00,0.5899999999965075
2019-04-01 08:00:00,2.622000000003027
2019-04-01 09:00:00,3.37699999997858
2019-04-01 10:00:00,3.37699999997858
2019-04-01 11:00:00,3.37699999997858
2019-04-01 12:00:00,5.546999999991385
2019-04-01 13:00:00,5.546999999991385
2019-04-01 14:00:00,3.667000000015833
2019-04-01 15:00:00,3.11799999998766
2019-04-01 16:00:00,3.11799999998766
2019-04-01 17:00:00,2.9329999999899883
2019-04-01 18:00:00,2.9329999999899883
2019-04-01 19:00:00,0.771999999997206
2019-04-01 21:00:00,0.8080000000190921
2019-05-01 01:00:00,0.771999999997206
2019-05-01 03:00:00,0.6760000000067521
2019-05-01 04:00:00,0.6609999999927823
2019-05-01 05:00:00,0.6609999999927823
2019-05-01 06:00:00,0.6229999999923166
2019-05-01 07:00:00,0.6460000000079162
2019-05-01 08:00:00,0.6460000000079162
2019-05-01 10:00:00,0.6460000000079162
2019-05-01 11:00:00,0.6539999999804422
2019-05-01 12:00:00,0.9479999999748544
2019-05-01 13:00:00,0.9479999999748544
2019-05-01 14:00:00,0.8249999999825377
2019-05-01 15:00:00,0.6240000000107102
2019-05-01 17:00:00,0.5959999999904539
2019-05-01 18:00:00,0.5959999999904539
2019-05-01 19:00:00,0.5730000000039581
2019-05-01 20:00:00,0.5940000000118744
2019-05-01 21:00:00,0.5940000000118744
2019-05-01 22:00:00,0.5940000000118744
2019-06-01 00:00:00,0.5719999999855645
2019-06-01 01:00:00,0.5719999999855645
2019-06-01 02:00:00,0.5770000000193249
2019-06-01 07:00:00,0.6119999999937136
2019-06-01 08:00:00,0.5899999999965075
2019-06-01 09:00:00,0.5899999999965075
2019-06-01 12:00:00,0.5899999999965075
2019-06-01 14:00:00,0.614000000001397
2019-06-01 15:00:00,0.614000000001397
2019-06-01 18:00:00,0.5710000000253785
2019-06-01 19:00:00,0.5710000000253785
2019-06-01 20:00:00,0.5710000000253785
2019-07-01 00:00:00,0.5730000000039581
2019-07-01 01:00:00,0.5730000000039581
2019-07-01 02:00:00,0.599000000016531
2019-07-01 05:00:00,0.599000000016531
2019-07-01 06:00:00,0.5950000000011642
2019-07-01 07:00:00,0.5950000000011642
2019-07-01 08:00:00,2.959000000002561
2019-07-01 09:00:00,3.4729999999981374
2019-07-01 11:00:00,3.980999999999767
2019-07-01 12:00:00,6.706999999994878
2019-07-01 13:00:00,6.706999999994878
2019-07-01 14:00:00,5.611000000004424
2019-07-01 15:00:00,3.401000000012573
2019-07-01 16:00:00,3.401000000012573
2019-07-01 17:00:00,4.263000000006286
2019-07-01 18:00:00,4.263000000006286
2019-07-01 19:00:00,4.13900000002468
2019-07-01 20:00:00,3.846999999979744
2019-07-01 21:00:00,0.9900000000197906
2019-08-01 00:00:00,0.5939999999827705
2019-08-01 01:00:00,0.6020000000135042
2019-08-01 04:00:00,0.5939999999827705
2019-08-01 06:00:00,0.5839999999734573
2019-08-01 07:00:00,0.5839999999734573
2019-08-01 08:00:00,2.863000000012107
2019-08-01 09:00:00,3.5979999999981374
2019-08-01 10:00:00,4.256999999983236
2019-08-01 11:00:00,4.256999999983236
2019-08-01 12:00:00,5.158000000024913
2019-08-01 13:00:00,5.220000000001164
2019-08-01 14:00:00,5.220000000001164
2019-08-01 15:00:00,3.785000000003493
2019-08-01 16:00:00,3.785000000003493
2019-08-01 17:00:00,4.839000000007218
2019-08-01 18:00:00,4.839000000007218
2019-08-01 20:00:00,3.705000000016298
2019-08-01 21:00:00,2.709999999991851
2019-08-01 23:00:00,0.7669999999925494
2019-09-01 00:00:00,0.7669999999925494
2019-09-01 02:00:00,0.7050000000162981
2019-09-01 03:00:00,0.7050000000162981
2019-09-01 04:00:00,0.7199999999720603
2019-09-01 05:00:00,0.7199999999720603
2019-09-01 06:00:00,0.7229999999981374
2019-09-01 07:00:00,0.7229999999981374
2019-09-01 08:00:00,2.9459999999962747
2019-09-01 09:00:00,3.154999999998836
2019-09-01 10:00:00,3.981999999989057
2019-09-01 11:00:00,4.0230000000156
2019-09-01 12:00:00,7.247999999992317
2019-09-01 13:00:00,7.247999999992317
2019-09-01 14:00:00,5.130999999993946
2019-09-01 15:00:00,4.429000000003725
2019-09-01 16:00:00,4.127000000007683
2019-09-01 17:00:00,4.127000000007683
2019-09-01 18:00:00,4.127000000007683
2019-09-01 19:00:00,3.437000000005355
2019-09-01 20:00:00,2.25800000000163
2019-09-01 22:00:00,0.6159999999799766
2019-10-01 07:00:00,1.455000000016298
2019-10-01 08:00:00,3.3390000000072177
2019-10-01 09:00:00,3.652000000001863
2019-10-01 10:00:00,3.926999999996042
2019-10-01 11:00:00,4.408999999985099
2019-10-01 12:00:00,7.102000000013504
2019-10-01 13:00:00,7.102000000013504
2019-10-01 14:00:00,5.671000000002096
2019-10-01 15:00:00,5.452000000019325
2019-10-01 16:00:00,5.452000000019325
2019-10-01 17:00:00,5.0350000000034925
2019-10-01 18:00:00,3.054999999993015
2019-10-01 19:00:00,3.054999999993015
2019-10-01 20:00:00,2.950000000011641
2019-10-01 21:00:00,0.86099999997532
2019-10-01 22:00:00,0.6420000000216532
2019-10-01 23:00:00,0.6420000000216532
2019-11-01 01:00:00,0.5909999999857973
2019-11-01 03:00:00,0.588000000017928
2019-11-01 07:00:00,0.588000000017928
