Date,Wert
2019-01-01 00:00:00,15.118440000025
2019-01-01 01:00:00,15.15851999995
2019-01-01 02:00:00,15.15851999995
2019-01-01 03:00:00,15.958319999975
2019-01-01 04:00:00,16.078440000025
2019-01-01 05:00:00,15.958319999975
2019-01-01 07:00:00,16.518360000100003
2019-01-01 09:00:00,20.957879999925
2019-01-01 10:00:00,21.117840000075
2019-01-01 11:00:00,20.957879999925
2019-01-01 12:00:00,20.917919999975
2019-01-01 13:00:00,20.837999999975
2019-01-01 14:00:00,20.717880000025
2019-01-01 15:00:00,20.71788
2019-01-01 16:00:00,20.71788
2019-01-01 17:00:00,20.797919999925
2019-01-01 18:00:00,20.797919999925
2019-01-01 19:00:00,20.63796
2019-01-01 21:00:00,20.59787999995
2019-01-01 22:00:00,15.07859999995
2019-01-01 23:00:00,15.0384
2019-02-01 00:00:00,14.878560000025
2019-02-01 03:00:00,14.878560000025
2019-02-01 04:00:00,14.91852
2019-02-01 05:00:00,14.91852
2019-02-01 06:00:00,15.158400000025
2019-02-01 07:00:00,16.55831999995
2019-02-01 08:00:00,37.756199999925
2019-02-01 09:00:00,45.675480000025
2019-02-01 10:00:00,59.07408
2019-02-01 11:00:00,61.433880000075
2019-02-01 12:00:00,61.433880000075
2019-02-01 13:00:00,60.43392
2019-02-01 14:00:00,53.874599999975
2019-02-01 15:00:00,52.634640000075
2019-02-01 16:00:00,52.6748399999
2019-02-01 17:00:00,52.634640000075
2019-02-01 18:00:00,48.675119999975
2019-02-01 19:00:00,39.636000000075
2019-02-01 20:00:00,33.03671999995
2019-02-01 22:00:00,22.39775999995
2019-02-01 23:00:00,15.998399999999998
2019-03-01 01:00:00,15.958319999975
2019-03-01 02:00:00,15.87839999995
2019-03-01 04:00:00,15.838439999974998
2019-03-01 05:00:00,15.87839999995
2019-03-01 07:00:00,15.918360000075
2019-03-01 08:00:00,38.476080000075
2019-03-01 09:00:00,50.595
2019-03-01 10:00:00,64.27356
2019-03-01 11:00:00,64.913519999975
2019-03-01 12:00:00,64.27356
2019-03-01 13:00:00,62.753759999975
2019-03-01 14:00:00,56.79432000005
2019-03-01 15:00:00,56.79432000005
2019-03-01 16:00:00,57.35435999995
2019-03-01 17:00:00,57.35435999995
2019-03-01 18:00:00,51.594839999925
2019-03-01 20:00:00,41.795759999975
2019-03-01 21:00:00,22.63776
2019-03-01 22:00:00,18.758039999975
2019-03-01 23:00:00,17.07828000005
2019-04-01 02:00:00,16.878240000025
2019-04-01 03:00:00,15.95844
2019-04-01 05:00:00,16.398359999950003
2019-04-01 06:00:00,16.398359999950003
2019-04-01 07:00:00,17.59824000005
2019-04-01 08:00:00,37.83611999995
2019-04-01 09:00:00,47.715240000025005
2019-04-01 10:00:00,60.83387999995
2019-04-01 11:00:00,60.83387999995
2019-04-01 12:00:00,58.8342
2019-04-01 13:00:00,57.794159999974994
2019-04-01 14:00:00,50.954880000025
2019-04-01 15:00:00,49.715040000075
2019-04-01 16:00:00,49.27511999997501
2019-04-01 17:00:00,46.39536000002499
2019-04-01 18:00:00,40.675919999925
2019-04-01 19:00:00,33.676680000074995
2019-04-01 20:00:00,30.956880000025
2019-04-01 21:00:00,22.157759999925
2019-04-01 22:00:00,18.238200000075
2019-04-01 23:00:00,17.1982800001
2019-05-01 00:00:00,17.11823999995
2019-05-01 01:00:00,17.1982800001
2019-05-01 02:00:00,17.038319999975002
2019-05-01 03:00:00,17.158319999975
2019-05-01 04:00:00,17.038200000025
2019-05-01 05:00:00,17.038200000025
2019-05-01 06:00:00,17.038200000025
2019-05-01 07:00:00,17.318159999975002
2019-05-01 08:00:00,17.35836000005
